row_id,phone_number_hash,area_code,carrier_id,user_region,timestamp,call_duration_seconds,answered,call_frequency_24h,call_frequency_7d,spoofing_signal,complaint_count_7d,complaint_count_30d,known_business,business_verified,known_scam_cluster,blocklist_match,allowlist_match,first_seen_days_ago,risk_score,risk_label,high_risk_binary
8215,9eb378afe5fc29f8,312,carrier_voip_002,US-TX,2026-05-14T06:09:00,36,1,65,204,1,35,44,0,0,1,0,0,0,1.0,High Risk,1
8216,3c9b6f1fab452c51,704,carrier_voip_002,US-PA,2026-05-08T19:53:00,0,0,57,335,0,45,68,0,0,1,0,0,0,1.0,High Risk,1
8217,ac11d96a71d407e0,713,carrier_voip_001,US-NC,2026-05-01T19:58:00,0,0,20,147,0,7,20,0,0,0,0,0,3,0.65,Suspicious,1
8218,8505d761f8924d53,215,carrier_voip_001,US-GA,2026-05-08T18:08:00,0,0,26,66,1,13,37,0,0,1,0,0,29,1.0,Suspicious,1
8219,1a2774bd77838f94,900,carrier_unknown,US-NY,2026-05-06T18:05:00,0,0,90,281,1,53,55,0,0,1,0,0,6,1.0,High Risk,1
8220,3d66fd3f6e091a84,704,carrier_tmobile,US-TX,2026-05-16T13:51:00,284,1,0,2,0,0,1,1,1,0,0,0,600,0.0,Safe,0
8221,5dadba1773a83000,404,carrier_voip_002,US-NY,2026-05-10T22:17:00,7,1,30,92,1,9,29,0,0,1,0,0,5,1.0,Suspicious,1
8222,f21b95724ccf54a9,212,carrier_sprint,US-NY,2026-05-15T22:11:00,292,1,2,8,0,0,0,0,0,0,0,0,652,0.35,Safe,0
8223,9d9fcd41737c8557,614,carrier_sprint,US-GA,2026-05-15T14:52:00,449,1,3,0,0,0,2,1,1,0,0,1,500,0.02,Safe,0
8224,21c3cbe5ebb98464,215,carrier_att,US-FL,2026-05-19T20:09:00,346,1,5,1,0,0,0,1,0,0,0,0,573,0.15,Safe,0
8225,6e946ac818340b97,704,carrier_tmobile,US-CA,2026-05-09T16:25:00,0,0,3,3,0,0,2,1,1,0,0,1,473,0.02,Safe,0
8226,7963673f00bec861,215,carrier_sprint,US-CA,2026-05-16T07:08:00,0,0,0,18,0,0,2,0,0,0,0,1,375,0.02,Safe,0
8227,2c148e814b7ce158,305,carrier_tmobile,US-IL,2026-05-16T06:19:00,325,1,2,12,0,0,0,0,0,0,0,1,141,0.02,Safe,0
8228,9658a75318d47500,305,carrier_voip_001,US-NC,2026-05-02T16:49:00,42,1,10,56,0,3,8,0,0,0,0,0,59,0.45,Unknown,0
8229,f31e70a57ca4dfee,404,carrier_unknown,US-OH,2026-05-06T10:43:00,57,1,14,74,0,1,8,0,0,0,0,0,127,0.35,Unknown,0
8230,54e5bca1bb8313a4,800,carrier_verizon,US-MI,2026-05-05T16:35:00,49,1,9,71,0,3,10,0,0,0,0,0,13,0.45,Unknown,0
8231,90b6e16a93f860dc,900,carrier_att,US-CA,2026-05-01T08:53:00,497,1,5,0,0,0,0,1,1,0,0,1,383,0.02,Safe,0
8232,9282ab058f0c7512,415,carrier_sprint,US-TX,2026-05-03T11:00:00,158,1,5,10,0,0,0,1,1,0,0,0,527,0.0,Safe,0
8233,7bbd8e818abc9d0c,215,carrier_att,US-PA,2026-05-03T10:13:00,315,1,5,17,0,0,0,0,0,0,0,0,431,0.35,Safe,0
8234,55b9b5310f3a4492,876,carrier_voip_001,US-NC,2026-05-09T07:54:00,0,0,73,373,1,44,90,0,0,1,1,0,2,0.98,High Risk,1
8235,6ec44c46e1e0464f,313,carrier_verizon,US-CA,2026-05-17T06:10:00,562,1,2,2,0,0,1,0,0,0,0,0,205,0.35,Safe,0
8236,e60f9470dcd1ef11,704,carrier_verizon,US-IL,2026-05-03T16:58:00,336,1,2,7,0,0,0,1,1,0,0,0,265,0.0,Safe,0
8237,f119cf36ac11fe2f,215,carrier_voip_001,US-NC,2026-05-02T07:26:00,0,0,41,440,1,55,87,0,0,1,0,0,8,1.0,High Risk,1
8238,43d9c1171c54ea13,312,carrier_unknown,US-GA,2026-05-02T13:33:00,26,1,3,60,0,3,8,0,0,0,0,0,79,0.45,Unknown,0
8239,38bae0973ebfe53c,800,carrier_tmobile,US-GA,2026-05-18T19:29:00,0,0,12,70,0,0,0,0,0,0,0,0,115,0.35,Unknown,0
8240,cb9c97c9b00be3a5,212,carrier_verizon,US-NY,2026-05-10T20:54:00,186,1,1,15,0,0,2,1,1,0,0,0,163,0.0,Safe,0
8241,925916040a619643,876,carrier_sprint,US-PA,2026-05-05T10:52:00,535,1,5,16,0,0,0,1,1,0,0,1,681,0.02,Safe,0
8242,6e5d54c8636fa92c,713,carrier_att,US-NC,2026-05-19T17:59:00,412,1,3,10,0,0,2,1,0,0,0,0,561,0.15,Safe,0
8243,3b68339473256677,900,carrier_verizon,US-NY,2026-05-19T15:18:00,599,1,2,18,0,0,2,1,1,0,0,1,614,0.02,Safe,0
8244,208272458b227114,305,carrier_sprint,US-OH,2026-05-09T21:30:00,32,1,15,167,1,12,15,0,0,0,0,0,4,0.8,Suspicious,1
8245,a2913a5a1eda188a,704,carrier_sprint,US-IL,2026-05-08T06:30:00,72,1,2,7,0,0,2,1,0,0,0,0,170,0.15,Safe,0
8246,bbc3ae2d75ee9220,614,carrier_sprint,US-NY,2026-05-07T17:58:00,0,0,20,147,1,12,14,0,0,1,0,0,25,1.0,Suspicious,1
8247,21da60511fd3612f,415,carrier_verizon,US-TX,2026-05-17T11:52:00,221,1,5,1,0,0,0,1,1,0,0,1,150,0.02,Safe,0
8248,63b654427dd97e85,614,carrier_unknown,US-MI,2026-05-08T18:41:00,21,1,8,35,0,1,4,1,0,0,0,0,50,0.15,Unknown,0
8249,ad50ca3d45495da8,704,carrier_voip_001,US-CA,2026-05-15T17:05:00,0,0,11,77,0,3,14,1,0,1,0,0,5,0.55,Suspicious,1
8250,bddec982d84a45fa,415,carrier_tmobile,US-IL,2026-05-11T12:44:00,387,1,4,20,0,0,1,1,0,0,0,1,373,0.02,Safe,0
8251,91a8bdfc85809f4f,212,carrier_att,US-NC,2026-05-19T18:00:00,157,1,5,16,0,0,0,1,1,0,0,1,365,0.02,Safe,0
8252,4f58163934fdb131,704,carrier_att,US-CA,2026-05-09T15:45:00,95,1,4,11,0,0,6,0,0,0,0,0,79,0.35,Unknown,0
8253,95b43c9e4accc8d0,305,carrier_tmobile,US-PA,2026-05-01T20:21:00,0,0,1,10,0,0,2,1,1,0,0,0,223,0.0,Safe,0
8254,35b47e9cbcf9a549,212,carrier_verizon,US-IL,2026-05-03T09:39:00,297,1,1,3,0,0,2,1,1,0,0,0,86,0.0,Safe,0
8255,8cb823344761c2f7,900,carrier_att,US-FL,2026-05-19T08:42:00,369,1,5,0,0,0,1,1,1,0,0,0,632,0.0,Safe,0
8256,cebde6271ca4346d,900,carrier_unknown,US-GA,2026-05-10T15:28:00,0,0,96,434,1,28,140,0,0,0,0,0,10,1.0,High Risk,1
8257,c2311d3fed0b3e8b,404,carrier_voip_002,US-OH,2026-05-16T22:45:00,0,0,35,408,1,18,81,0,0,1,0,0,7,1.0,High Risk,1
8258,d714b9342ef9de13,713,carrier_sprint,US-OH,2026-05-15T14:46:00,321,1,1,14,0,0,2,1,1,0,0,0,664,0.0,Safe,0
8259,b548e429bc5ee7cf,404,carrier_unknown,US-CA,2026-05-09T09:35:00,0,0,22,74,0,13,14,0,0,1,0,0,9,0.9,Suspicious,1
8260,6cfac0947714cde1,404,carrier_verizon,US-OH,2026-05-07T19:25:00,555,1,2,20,0,0,0,1,1,0,0,0,675,0.0,Safe,0
8261,6ba51fa1b73604a2,404,carrier_tmobile,US-PA,2026-05-11T17:25:00,269,1,5,11,0,0,2,1,1,0,0,1,127,0.02,Safe,0
8262,fd5b24b24d384a6f,212,carrier_voip_002,US-NY,2026-05-05T11:58:00,0,0,41,276,1,47,94,0,0,0,1,0,5,0.98,High Risk,1
8263,14f016bd93af5054,800,carrier_unknown,US-PA,2026-05-15T18:11:00,0,0,27,145,0,15,20,0,0,1,0,0,20,0.9,Suspicious,1
8264,d53a29a8884e7368,888,carrier_att,US-GA,2026-05-03T12:32:00,92,1,8,16,0,1,3,0,0,0,0,0,148,0.35,Unknown,0
8265,e3879221b0378c41,215,carrier_verizon,US-CA,2026-05-07T19:45:00,147,1,4,20,0,0,2,1,1,0,0,0,356,0.0,Safe,0
8266,057100198532bb7c,215,carrier_sprint,US-FL,2026-05-11T15:31:00,213,1,4,15,0,0,0,1,1,0,0,0,243,0.0,Safe,0
8267,f079e328d6a6047a,888,carrier_att,US-MI,2026-05-05T10:16:00,0,0,5,9,0,0,0,1,1,0,0,0,405,0.0,Safe,0
8268,d54d1ee4c9099afc,312,carrier_tmobile,US-PA,2026-05-08T07:00:00,8,1,7,27,0,2,1,0,0,0,0,0,29,0.35,Unknown,0
8269,482f8706c1bac204,704,carrier_voip_002,US-MI,2026-05-15T22:58:00,0,0,17,130,1,5,10,0,0,0,0,0,9,0.65,Suspicious,1
8270,4f73afa444fcdf69,212,carrier_voip_002,US-IL,2026-05-08T17:47:00,0,0,71,222,0,49,93,0,0,0,0,0,2,1.0,High Risk,1
8271,3a61f19ba3023356,614,carrier_att,US-NY,2026-05-03T11:23:00,157,1,1,5,0,0,0,1,1,0,0,0,559,0.0,Safe,0
8272,4752df46713a16d9,704,carrier_sprint,US-TX,2026-05-12T09:57:00,234,1,1,7,0,0,2,0,0,0,0,0,521,0.35,Safe,0
8273,6bf493abc3d06e7e,713,carrier_unknown,US-NY,2026-05-13T08:14:00,27,1,27,57,0,9,14,0,0,0,0,0,28,0.55,Suspicious,1
8274,405696f730dd1278,888,carrier_att,US-FL,2026-05-07T10:54:00,452,1,1,14,0,0,2,1,1,0,0,0,213,0.0,Safe,0
8275,2846f46ffd5aebf7,404,carrier_tmobile,US-GA,2026-05-19T21:12:00,89,1,3,2,0,0,2,0,0,0,0,0,474,0.35,Safe,0
8276,0571c6dab12f6ab4,212,carrier_verizon,US-FL,2026-05-13T07:54:00,0,0,4,5,0,0,2,0,0,0,0,0,64,0.35,Safe,0
8277,5c77d8af1d11a915,215,carrier_att,US-PA,2026-05-12T18:25:00,500,1,1,13,0,0,2,1,1,0,0,1,265,0.02,Safe,0
8278,2ecf688f59fe96ad,888,carrier_sprint,US-TX,2026-05-09T18:26:00,0,0,36,80,0,7,26,0,0,0,0,0,24,0.55,Suspicious,1
8279,32b5ae48b8e659c2,888,carrier_att,US-NY,2026-05-15T19:38:00,0,0,3,6,0,0,0,0,0,0,0,0,420,0.35,Safe,0
8280,a85fab14cf48ff37,704,carrier_voip_002,US-PA,2026-05-18T07:40:00,0,0,61,195,1,39,136,0,0,1,0,0,5,1.0,High Risk,1
8281,ae554a14d24fc6c6,313,carrier_tmobile,US-TX,2026-05-07T13:03:00,0,0,3,0,0,0,1,1,1,0,0,0,263,0.0,Safe,0
8282,b9849e861677e687,800,carrier_sprint,US-GA,2026-05-04T19:51:00,0,0,25,152,0,13,28,0,0,0,0,0,13,0.65,Suspicious,1
8283,d6b6e106b6409ad5,876,carrier_verizon,US-PA,2026-05-18T20:53:00,95,1,14,80,0,3,0,0,0,0,0,0,9,0.45,Unknown,0
8284,8a98c5138129bdb7,713,carrier_att,US-PA,2026-05-19T07:15:00,137,1,2,0,0,0,1,1,1,0,0,1,364,0.02,Safe,0
8285,4cc7b9a46fe7290f,404,carrier_verizon,US-FL,2026-05-06T19:49:00,0,0,13,40,0,1,10,1,0,0,0,0,90,0.15,Unknown,0
8286,dab095257255c5e8,415,carrier_tmobile,US-PA,2026-05-02T09:55:00,38,1,9,30,0,2,9,1,0,0,0,0,26,0.15,Unknown,0
8287,cae9606a6133cf5d,800,carrier_voip_001,US-PA,2026-05-10T20:56:00,0,0,3,44,0,1,7,0,0,0,0,0,175,0.35,Unknown,0
8288,9bf642e23b12fafc,415,carrier_voip_002,US-GA,2026-05-03T16:37:00,0,0,9,28,0,3,8,0,0,0,0,0,131,0.45,Unknown,0
8289,0bd77f1851363555,415,carrier_tmobile,US-FL,2026-05-09T16:43:00,0,0,3,36,1,0,0,0,0,0,0,0,75,0.55,Unknown,0
8290,709ae2506c759313,713,carrier_tmobile,US-TX,2026-05-12T11:06:00,507,1,2,7,0,0,2,1,0,0,0,1,394,0.02,Safe,0
8291,75227fc6f92d9549,704,carrier_unknown,US-IL,2026-05-19T18:44:00,6,1,57,213,1,49,139,0,0,1,1,0,10,0.98,High Risk,1
8292,ab93443246261591,900,carrier_verizon,US-CA,2026-05-08T07:35:00,25,1,12,19,0,2,2,0,0,0,0,0,74,0.35,Unknown,0
8293,334a0f9f8a8373ca,713,carrier_sprint,US-TX,2026-05-09T21:36:00,116,1,1,3,0,0,1,0,0,0,0,0,483,0.35,Safe,0
8294,b45f56d232cc1541,704,carrier_sprint,US-PA,2026-05-04T13:41:00,435,1,4,1,0,0,2,1,1,0,0,0,130,0.0,Safe,0
8295,b23d85dd97e8b7ec,876,carrier_verizon,US-IL,2026-05-04T12:19:00,71,1,3,18,0,0,2,1,1,0,0,0,552,0.0,Safe,0
8296,ba3c31a46fec3452,305,carrier_sprint,US-TX,2026-05-12T20:01:00,520,1,4,8,0,0,1,1,1,0,0,0,193,0.0,Safe,0
8297,444d5f77d5e06b2a,313,carrier_verizon,US-MI,2026-05-17T17:22:00,212,1,0,4,0,0,2,0,0,0,0,1,170,0.02,Safe,0
8298,deebd41cf05d91cc,404,carrier_sprint,US-IL,2026-05-02T12:03:00,423,1,3,4,0,0,2,1,1,0,0,1,549,0.02,Safe,0
8299,e8fd8d3aeb1e698b,215,carrier_tmobile,US-FL,2026-05-06T17:45:00,364,1,5,6,0,0,1,1,1,0,0,0,183,0.0,Safe,0
8300,05348a800f368f6a,704,carrier_unknown,US-NY,2026-05-14T22:01:00,0,0,56,208,1,16,90,0,0,1,1,0,1,0.98,High Risk,1
8301,42d18bd0911fa09f,800,carrier_att,US-GA,2026-05-18T06:37:00,553,1,0,11,0,0,1,1,1,0,0,0,424,0.0,Safe,0
8302,32a76750a66486a3,800,carrier_voip_001,US-GA,2026-05-03T18:58:00,15,1,10,61,0,3,8,1,0,0,0,0,141,0.25,Unknown,0
8303,94888d02dbe91ee9,614,carrier_sprint,US-GA,2026-05-15T15:34:00,420,1,5,19,0,0,1,1,1,0,0,1,700,0.02,Safe,0
8304,3abfd539bc45b1ad,305,carrier_tmobile,US-NC,2026-05-01T11:06:00,152,1,0,6,0,0,1,1,0,0,0,1,178,0.02,Safe,0
8305,531a95f3b008f6df,312,carrier_voip_001,US-OH,2026-05-17T07:56:00,26,1,37,154,0,4,11,1,0,0,0,0,17,0.35,Suspicious,1
8306,3f4c4b968c18f758,212,carrier_tmobile,US-OH,2026-05-08T09:04:00,0,0,5,16,0,0,1,0,0,0,0,0,454,0.35,Safe,0
8307,bf88a87b5ebfe0a9,713,carrier_sprint,US-IL,2026-05-16T17:33:00,368,1,2,3,0,0,0,1,0,0,0,0,498,0.15,Safe,0
8308,faa4a0e25cac356e,876,carrier_voip_002,US-CA,2026-05-10T10:50:00,0,0,97,359,1,24,135,0,0,1,0,0,2,1.0,High Risk,1
8309,f4645a93c7bb7048,876,carrier_verizon,US-NC,2026-05-14T12:04:00,273,1,2,17,0,0,0,1,1,0,0,0,160,0.0,Safe,0
8310,e539e47f5b241152,888,carrier_sprint,US-FL,2026-05-06T17:36:00,37,1,4,7,0,0,0,1,0,0,0,0,302,0.15,Safe,0
8311,e33c39e00f0e9134,415,carrier_verizon,US-PA,2026-05-06T21:52:00,198,1,3,0,0,0,2,1,1,0,0,0,580,0.0,Safe,0
8312,9a249e99924d385d,888,carrier_verizon,US-NC,2026-05-03T06:26:00,83,1,4,56,0,3,6,0,0,0,0,0,58,0.45,Unknown,0
8313,6a90353f8c84ce3b,305,carrier_verizon,US-TX,2026-05-18T19:13:00,183,1,1,13,0,0,1,1,1,0,0,0,152,0.0,Safe,0
8314,00695efa8450ff49,212,carrier_att,US-FL,2026-05-16T07:46:00,453,1,4,14,0,0,1,0,0,0,0,0,263,0.35,Safe,0
8315,ca90bbb1672cbcb5,312,carrier_verizon,US-MI,2026-05-08T13:29:00,504,1,3,0,0,0,1,1,1,0,0,0,226,0.0,Safe,0
8316,68838a96fecfb8d3,312,carrier_att,US-OH,2026-05-06T20:19:00,95,1,4,12,0,0,1,1,1,0,0,1,396,0.02,Safe,0
8317,5238ea541b908d45,312,carrier_voip_002,US-NY,2026-05-13T20:53:00,39,1,10,21,0,2,8,0,0,0,0,0,127,0.35,Unknown,0
8318,5def8b2698fd0d2d,313,carrier_verizon,US-MI,2026-05-08T20:36:00,334,1,3,8,0,0,2,1,1,0,0,1,402,0.02,Safe,0
8319,6cda4bd80c9592da,312,carrier_sprint,US-IL,2026-05-12T06:08:00,111,1,4,18,0,0,1,1,0,0,0,0,61,0.15,Safe,0
8320,29e9c2c77c8c62fa,888,carrier_voip_002,US-NC,2026-05-08T19:22:00,0,0,15,84,1,7,31,0,0,0,0,0,17,0.65,Suspicious,1
8321,98c406a1f8b454f5,305,carrier_voip_002,US-NY,2026-05-02T12:33:00,0,0,38,196,0,14,27,0,0,1,0,0,27,0.9,Suspicious,1
8322,152d015e4dd3e9fd,215,carrier_verizon,US-IL,2026-05-02T21:19:00,134,1,3,6,0,0,2,0,0,0,0,1,706,0.02,Safe,0
8323,02edbebab0d9bfe4,713,carrier_voip_001,US-PA,2026-05-08T19:18:00,0,0,48,297,1,15,85,0,0,1,0,0,10,1.0,High Risk,1
8324,c4704a46da5abb30,212,carrier_tmobile,US-MI,2026-05-06T15:51:00,369,1,2,20,0,0,0,1,1,0,0,0,408,0.0,Safe,0
8325,fb5835477207a832,900,carrier_tmobile,US-IL,2026-05-04T18:12:00,255,1,1,15,0,0,1,0,0,0,0,0,402,0.35,Safe,0
8326,da19e97cd6d7fb1b,704,carrier_tmobile,US-PA,2026-05-15T13:44:00,255,1,4,6,0,0,1,1,1,0,0,0,118,0.0,Safe,0
8327,3242833ab33c83e0,312,carrier_unknown,US-CA,2026-05-16T19:52:00,0,0,10,47,0,3,5,0,0,0,0,0,147,0.45,Unknown,0
8328,bc9f408e70a1c909,212,carrier_tmobile,US-TX,2026-05-01T15:38:00,0,0,10,47,0,1,2,0,0,0,0,0,145,0.35,Unknown,0
8329,13c916fe6d61a0bb,404,carrier_sprint,US-FL,2026-05-19T12:46:00,166,1,4,6,0,0,2,1,0,0,0,0,553,0.15,Safe,0
8330,32bc72102dfbc442,305,carrier_att,US-GA,2026-05-10T18:14:00,342,1,1,2,0,0,1,1,0,0,0,1,398,0.02,Safe,0
8331,2346414b23530c44,313,carrier_verizon,US-NC,2026-05-13T11:36:00,507,1,3,4,0,0,0,0,0,0,0,1,431,0.02,Safe,0
8332,31477f0fc6df37e4,305,carrier_tmobile,US-MI,2026-05-19T21:21:00,114,1,3,2,0,0,2,0,0,0,0,1,399,0.02,Safe,0
8333,4b0d2d8c75a79bc0,876,carrier_att,US-PA,2026-05-18T17:40:00,25,1,8,59,0,0,10,0,0,0,0,0,37,0.35,Unknown,0
8334,86e452932d5f5717,305,carrier_att,US-NC,2026-05-08T19:23:00,461,1,4,17,0,0,1,1,1,0,0,1,150,0.02,Safe,0
8335,d861dbd7b4412f5f,876,carrier_att,US-OH,2026-05-05T12:26:00,497,1,1,11,0,0,2,1,0,0,0,0,654,0.15,Safe,0
8336,5dd4bf53ef05b226,404,carrier_unknown,US-IL,2026-05-06T10:49:00,49,1,12,112,1,14,40,0,0,0,0,0,29,0.75,Suspicious,1
8337,26dbe8f51cd80b52,404,carrier_verizon,US-NY,2026-05-06T09:41:00,269,1,4,2,0,0,2,1,1,0,0,0,485,0.0,Safe,0
8338,440dca63ec2f0578,313,carrier_sprint,US-MI,2026-05-16T18:02:00,78,1,4,17,0,0,2,1,1,0,0,1,185,0.02,Safe,0
8339,13dd80d00e2ef13f,888,carrier_verizon,US-IL,2026-05-06T09:18:00,71,1,6,70,0,3,1,0,0,0,0,0,36,0.45,Unknown,0
8340,3fc3976e9f70ec2a,800,carrier_tmobile,US-CA,2026-05-17T11:22:00,354,1,1,18,0,0,2,1,1,0,0,0,633,0.0,Safe,0
8341,864bce92a6bc683b,404,carrier_sprint,US-OH,2026-05-03T11:19:00,164,1,3,14,0,0,0,1,1,0,0,1,279,0.02,Safe,0
8342,14b919a832d33ce7,415,carrier_voip_001,US-FL,2026-05-13T21:19:00,0,0,12,79,0,9,37,0,0,0,0,0,26,0.45,Suspicious,1
8343,f94593135b6969ee,312,carrier_voip_001,US-IL,2026-05-04T12:41:00,0,0,30,98,0,4,36,0,0,1,0,0,21,0.8,Suspicious,1
8344,5d0761075ed425a6,876,carrier_voip_001,US-PA,2026-05-16T18:57:00,0,0,28,410,1,25,41,0,0,1,0,0,10,1.0,High Risk,1
8345,061a542bd93ec5e4,614,carrier_voip_002,US-CA,2026-05-16T13:22:00,42,1,21,78,0,10,19,0,0,1,0,0,14,0.9,Suspicious,1
8346,bea87255ce881890,305,carrier_att,US-NY,2026-05-12T16:51:00,0,0,12,24,1,1,5,0,0,0,0,0,61,0.55,Unknown,0
8347,06a9ac82f8d53dbb,313,carrier_unknown,US-IL,2026-05-13T11:36:00,0,0,81,275,1,27,137,0,0,1,0,0,0,1.0,High Risk,1
8348,e845b6811216e2eb,215,carrier_att,US-FL,2026-05-12T15:36:00,0,0,2,14,0,0,2,1,1,0,0,0,503,0.0,Safe,0
8349,5750ec610faf8924,800,carrier_tmobile,US-TX,2026-05-12T11:38:00,9,1,14,60,0,2,0,1,0,0,0,0,117,0.15,Unknown,0
8350,bb92f8daef661182,313,carrier_voip_002,US-PA,2026-05-07T19:43:00,0,0,31,450,0,42,80,0,0,1,1,0,10,0.98,High Risk,1
8351,a5b46bdddbf572df,404,carrier_sprint,US-NC,2026-05-07T21:20:00,92,1,9,53,0,1,4,0,0,0,0,0,66,0.35,Unknown,0
8352,e66835d451f6def7,415,carrier_att,US-FL,2026-05-19T08:00:00,166,1,3,4,0,0,0,0,0,0,0,1,182,0.02,Safe,0
8353,16ac904ebc77d37e,614,carrier_voip_001,US-NY,2026-05-03T13:19:00,35,1,34,423,1,43,99,0,0,1,1,0,1,0.98,High Risk,1
8354,e97cbd2449bb36e3,312,carrier_voip_002,US-GA,2026-05-06T11:18:00,15,1,94,266,0,32,140,0,0,0,1,0,9,0.98,High Risk,1
8355,d664f43244feb33d,305,carrier_verizon,US-IL,2026-05-16T11:57:00,70,1,4,14,0,0,2,0,0,0,0,0,350,0.35,Safe,0
8356,d242abf43b6be844,312,carrier_sprint,US-NY,2026-05-16T08:14:00,549,1,2,10,0,0,2,1,1,0,0,0,477,0.0,Safe,0
8357,9764db89c290d411,713,carrier_voip_002,US-NY,2026-05-11T06:21:00,0,0,35,189,1,13,14,0,0,1,0,0,7,1.0,Suspicious,1
8358,96c2a8aa19d01b5b,215,carrier_unknown,US-CA,2026-05-08T20:41:00,0,0,17,162,1,12,31,0,0,0,0,0,28,0.75,Suspicious,1
8359,79dbf84b680937b0,900,carrier_sprint,US-OH,2026-05-04T09:48:00,0,0,9,25,1,2,8,0,0,0,0,0,64,0.55,Unknown,0
8360,d06b22e121c87cf2,900,carrier_voip_002,US-OH,2026-05-12T21:02:00,33,1,18,119,0,11,10,0,0,1,0,0,4,0.85,Suspicious,1
8361,f96bc6e5c71a6560,888,carrier_voip_001,US-PA,2026-05-01T09:35:00,0,0,17,83,1,8,14,1,0,0,0,0,5,0.5,Suspicious,1
8362,da1df381ebe53d5d,614,carrier_verizon,US-MI,2026-05-14T09:32:00,0,0,0,0,0,0,1,1,1,0,0,0,275,0.0,Safe,0
8363,12e39c9e870b34fe,212,carrier_sprint,US-PA,2026-05-01T15:21:00,369,1,4,3,0,0,0,1,1,0,0,0,517,0.0,Safe,0
8364,a4c5be6e18fb4570,313,carrier_att,US-NY,2026-05-04T19:54:00,263,1,5,10,0,0,2,1,0,0,0,0,196,0.15,Safe,0
8365,82d91d06d324165e,900,carrier_sprint,US-NC,2026-05-10T19:21:00,29,1,1,16,0,0,2,1,0,0,0,1,104,0.02,Safe,0
8366,aaead04bec76cffa,888,carrier_sprint,US-GA,2026-05-12T06:36:00,371,1,1,15,0,0,1,0,0,0,0,1,67,0.02,Safe,0
8367,89d0cd9ca37fed69,888,carrier_att,US-NY,2026-05-13T06:04:00,353,1,3,8,0,0,0,1,0,0,0,0,404,0.15,Safe,0
8368,8b8541c4bfc448bd,713,carrier_att,US-NC,2026-05-05T18:27:00,83,1,1,13,0,0,0,0,0,0,0,0,272,0.35,Safe,0
8369,d9bfc9bc6d7c1f90,800,carrier_voip_001,US-IL,2026-05-14T20:02:00,0,0,30,153,0,15,39,0,0,0,0,0,19,0.65,Suspicious,1
8370,8103bcfe7774803c,404,carrier_sprint,US-OH,2026-05-06T16:31:00,0,0,12,65,0,3,10,0,0,0,0,0,41,0.45,Unknown,0
8371,83e3b71e0d179009,876,carrier_tmobile,US-TX,2026-05-12T09:39:00,0,0,4,63,0,2,9,1,0,0,0,0,63,0.15,Unknown,0
8372,41db67b5c38d682b,415,carrier_tmobile,US-TX,2026-05-14T16:25:00,0,0,4,14,0,0,1,1,1,0,0,1,427,0.02,Safe,0
8373,2684190863be54aa,614,carrier_att,US-GA,2026-05-12T06:26:00,432,1,5,20,0,0,2,1,1,0,0,0,533,0.0,Safe,0
8374,7657b6921951f62e,305,carrier_att,US-IL,2026-05-16T18:09:00,194,1,4,5,0,0,2,1,1,0,0,1,576,0.02,Safe,0
8375,4196fc0ff85c07fd,215,carrier_verizon,US-FL,2026-05-19T19:29:00,520,1,5,11,0,0,1,1,1,0,0,1,67,0.02,Safe,0
8376,b920389b9d0b4a03,614,carrier_tmobile,US-NY,2026-05-09T19:44:00,214,1,3,5,0,0,1,1,1,0,0,1,491,0.02,Safe,0
8377,6753a2e662f02fcd,212,carrier_sprint,US-NY,2026-05-04T20:35:00,67,1,4,19,0,0,0,1,1,0,0,1,612,0.02,Safe,0
8378,bfc50d7f29d9b01c,888,carrier_sprint,US-PA,2026-05-16T19:16:00,133,1,4,9,0,0,1,1,1,0,0,0,299,0.0,Safe,0
8379,dc9a2f978f17aff0,404,carrier_sprint,US-CA,2026-05-16T07:36:00,347,1,4,6,0,0,0,1,1,0,0,0,503,0.0,Safe,0
8380,c5f45c13585cac45,900,carrier_unknown,US-NC,2026-05-07T11:25:00,90,1,8,60,0,1,10,0,0,0,0,0,73,0.35,Unknown,0
8381,ada586dfe32f3b1f,215,carrier_att,US-IL,2026-05-11T15:51:00,166,1,2,11,0,0,2,0,0,0,0,0,337,0.35,Safe,0
8382,1b0de6d1b465bb30,212,carrier_tmobile,US-TX,2026-05-16T18:50:00,176,1,4,14,0,0,0,0,0,0,0,0,613,0.35,Safe,0
8383,e72bc5ee425aaa22,415,carrier_sprint,US-OH,2026-05-07T09:45:00,223,1,2,13,0,0,0,1,0,0,0,0,501,0.15,Safe,0
8384,8a5ccaa9143cfca3,305,carrier_sprint,US-OH,2026-05-16T12:08:00,406,1,3,3,0,0,0,0,0,0,0,0,270,0.35,Safe,0
8385,fbfeb92045ec3b94,212,carrier_unknown,US-PA,2026-05-08T06:37:00,0,0,3,25,0,0,4,1,0,0,0,0,132,0.15,Unknown,0
8386,149aa71e21716ea5,305,carrier_verizon,US-NY,2026-05-15T06:00:00,179,1,4,5,0,0,2,0,0,0,0,0,547,0.35,Safe,0
8387,c546fead8225b4f1,900,carrier_verizon,US-FL,2026-05-12T20:36:00,376,1,3,2,0,0,2,1,1,0,0,0,101,0.0,Safe,0
8388,8f2ea683d8d152b2,876,carrier_att,US-NC,2026-05-09T22:36:00,181,1,2,13,0,0,1,1,1,0,0,0,305,0.0,Safe,0
